pool_size,take_up,years,initial_capital_mult,subsidy_fraction_of_premium,subsidy_per_enrollee,member_contribution,initial_capital,psi,mc_se,mean_terminal_surplus,p05_terminal_surplus,income_per_enrollee
100000,Random,1,0.0,1.15,30949.070783353673,8571.47462433637,0.0,0.0,0.0,1449004948.3016298,1386206026.8543925,39520.54540769004
100000,Random,1,0.0,1.2,32294.682556542964,8571.47462433637,0.0,0.0,0.0,1570110007.8886664,1507311086.4414291,40866.15718087934
100000,Random,1,0.0,1.25,33640.294329732256,8571.47462433637,0.0,0.0,0.0,1691215067.4757028,1628416146.0284653,42211.768954068626
100000,Random,1,0.0,1.3,34985.906102921545,8571.47462433637,0.0,0.0,0.0,1812320127.062738,1749521205.6155005,43557.380727257914
100000,Random,1,0.0,1.35,36331.51787611084,8571.47462433637,0.0,0.0,0.0,1933425186.649775,1870626265.2025375,44902.99250044721
100000,Random,1,0.0,1.4,37677.12964930012,8571.47462433637,0.0,0.0,0.0,2054530246.2368104,1991731324.7895732,46248.60427363649
100000,Random,1,0.0,1.45,39022.74142248942,8571.47462433637,0.0,0.0,0.0,2175635305.823847,2112836384.3766098,47594.216046825786
100000,Random,1,0.0,1.5,40368.353195678705,8571.47462433637,0.0,0.0,0.0,2296740365.4108834,2233941443.963646,48939.827820015074
100000,Random,1,0.0,1.55,41713.964968868,8571.47462433637,0.0,0.0,0.0,2417845424.9979196,2355046503.550682,50285.43959320437
100000,Random,1,0.0,1.6,43059.57674205729,8571.47462433637,0.0,0.0,0.0,2538950484.5849557,2476151563.137718,51631.05136639366
100000,Random,1,0.0,1.65,44405.18851524658,8571.47462433637,0.0,0.0,0.0,2660055544.1719913,2597256622.7247543,52976.663139582946
100000,Random,1,0.0,1.7,45750.800288435865,8571.47462433637,0.0,0.0,0.0,2781160603.759028,2718361682.3117905,54322.274912772235
100000,Random,1,0.0,1.75,47096.41206162516,8571.47462433637,0.0,0.0,0.0,2902265663.346064,2839466741.8988266,55667.88668596153
100000,Random,1,0.0,1.8,48442.02383481445,8571.47462433637,0.0,0.0,0.0,3023370722.9331,2960571801.4858627,57013.49845915082
100000,Random,1,0.0,1.85,49787.635608003744,8571.47462433637,0.0,0.0,0.0,3144475782.520136,3081676861.072899,58359.110232340114
100000,Random,1,0.0,1.9,51133.247381193025,8571.47462433637,0.0,0.0,0.0,3265580842.107171,3202781920.659934,59704.722005529395
100000,Random,1,0.0,1.95,52478.85915438232,8571.47462433637,0.0,0.0,0.0,3386685901.6942086,3323886980.246971,61050.33377871869
100000,Random,1,0.0,2.0,53824.47092757161,8571.47462433637,0.0,0.0,0.0,3507790961.2812448,3444992039.8340073,62395.94555190798
100000,Random,1,0.0,2.05,55170.0827007609,8571.47462433637,0.0,0.0,0.0,3628896020.8682795,3566097099.4210424,63741.55732509727
100000,Random,1,0.0,2.1,56515.69447395019,8571.47462433637,0.0,0.0,0.0,3750001080.455317,3687202159.0080795,65087.16909828656
100000,Random,1,0.0,2.15,57861.30624713947,8571.47462433637,0.0,0.0,0.0,3871106140.042352,3808307218.5951147,66432.78087147584
100000,Random,1,0.0,2.2,59206.918020328776,8571.47462433637,0.0,0.0,0.0,3992211199.6293893,3929412278.182152,67778.39264466515
100000,Random,1,0.0,2.25,60552.52979351806,8571.47462433637,0.0,0.0,0.0,4113316259.216424,4050517337.769187,69124.00441785442
100000,Random,1,0.0,2.3,61898.141566707345,8571.47462433637,0.0,0.0,0.0,4234421318.8034616,4171622397.356224,70469.61619104372
100000,Random,1,0.0,2.35,63243.75333989664,8571.47462433637,0.0,0.0,0.0,4355526378.390496,4292727456.9432592,71815.22796423301
100000,Random,1,0.0,2.4,64589.36511308593,8571.47462433637,0.0,0.0,0.0,4476631437.977532,4413832516.530294,73160.8397374223
100000,Random,1,0.0,2.45,65934.97688627522,8571.47462433637,0.0,0.0,0.0,4597736497.564569,4534937576.117332,74506.4515106116
100000,Random,1,0.0,2.5,67280.58865946451,8571.47462433637,0.0,0.0,0.0,4718841557.151605,4656042635.704367,75852.06328380088
100000,Random,1,0.1,0.0,0.0,8571.47462433637,85714746.2433637,1.0,0.0,-1250696675.9568372,-1313495597.4040742,8571.47462433637
100000,Random,1,0.1,0.05,1345.6117731892903,8571.47462433637,99170863.97525659,1.0,0.0,-1116135498.6379082,-1178934420.0851455,9917.08639752566
100000,Random,1,0.1,0.1,2691.2235463785805,8571.47462433637,112626981.70714949,1.0,0.0,-981574321.3189789,-1044373242.7662164,11262.69817071495
100000,Random,1,0.1,0.15,4036.8353195678706,8571.47462433637,126083099.4390424,1.0,0.0,-847013144.00005,-909812065.4472874,12608.30994390424
100000,Random,1,0.1,0.2,5382.447092757161,8571.47462433637,139539217.1709353,1.0,0.0,-712451966.6811208,-775250888.1283582,13953.92171709353
100000,Random,1,0.1,0.25,6728.058865946451,8571.47462433637,152995334.90282822,1.0,0.0,-577890789.3621918,-640689710.8094293,15299.533490282822
100000,Random,1,0.1,0.3,8073.670639135741,8571.47462433637,166451452.6347211,1.0,0.0,-443329612.0432632,-506128533.49050057,16645.14526347211
100000,Random,1,0.1,0.35,9419.28241232503,8571.47462433637,179907570.366614,1.0,0.0,-308768434.7243337,-371567356.17157114,17990.7570366614
100000,Random,1,0.1,0.4,10764.894185514322,8571.47462433637,193363688.0985069,1.0,0.0,-174207257.40540498,-237006178.8526424,19336.36880985069
100000,Random,1,0.1,0.45,12110.505958703612,8571.47462433637,206819805.8303998,0.8548,0.0035230237013111334,-39646080.086475775,-102445001.53371319,20681.980583039982
100000,Random,1,0.1,0.5,13456.117731892902,8571.47462433637,220275923.56229272,0.0066,0.0008097184695929814,94915097.23245318,32116175.785215765,22027.592356229274
100000,Random,1,0.1,0.55,14801.729505082194,8571.47462433637,233732041.2941856,0.0,0.0,229476274.55138233,166677353.10414496,23373.204129418562
100000,Random,1,0.1,0.6,16147.341278271482,8571.47462433637,247188159.0260785,0.0,0.0,364037451.8703116,301238530.4230741,24718.81590260785
100000,Random,1,0.1,0.65,17492.953051460772,8571.47462433637,260644276.7579714,0.0,0.0,498598629.18924034,435799707.74200284,26064.427675797142
100000,Random,1,0.1,0.7,18838.56482465006,8571.47462433637,274100394.4898643,0.0,0.0,633159806.5081689,570360885.0609316,27410.03944898643
100000,Random,1,0.1,0.75,20184.176597839352,8571.47462433637,287556512.22175723,0.0,0.0,767720983.8270986,704922062.3798612,28755.651222175722
100000,Random,1,0.1,0.8,21529.788371028644,8571.47462433637,301012629.9536501,0.0,0.0,902282161.1460273,839483239.69879,30101.262995365014
100000,Random,1,0.1,0.85,22875.400144217932,8571.47462433637,314468747.685543,0.0,0.0,1036843338.4649563,974044417.0177187,31446.874768554302
100000,Random,1,0.1,0.9,24221.011917407224,8571.47462433637,327924865.41743594,0.0,0.0,1171404515.783886,1108605594.3366485,32792.486541743594
100000,Random,1,0.1,0.95,25566.623690596512,8571.47462433637,341380983.1493288,0.0,0.0,1305965693.102814,1243166771.6555767,34138.09831493288
100000,Random,1,0.1,1.0,26912.235463785804,8571.47462433637,354837100.8812217,0.0,0.0,1440526870.4217434,1377727948.974506,35483.71008812217
100000,Random,1,0.1,1.05,28257.847236975096,8571.47462433637,368293218.61311466,0.0,0.0,1575088047.740673,1512289126.2934356,36829.321861311466
100000,Random,1,0.1,1.1,29603.459010164388,8571.47462433637,381749336.3450076,0.0,0.0,1709649225.059602,1646850303.6123648,38174.93363450076
100000,Random,1,0.1,1.15,30949.070783353673,8571.47462433637,395205454.0769004,0.0,0.0,1844210402.3785305,1781411480.931293,39520.54540769004
100000,Random,1,0.1,1.2,32294.682556542964,8571.47462433637,408661571.80879337,0.0,0.0,1978771579.6974602,1915972658.2502227,40866.15718087934
100000,Random,1,0.1,1.25,33640.294329732256,8571.47462433637,422117689.54068625,0.0,0.0,2113332757.0163887,2050533835.5691514,42211.768954068626
100000,Random,1,0.1,1.3,34985.906102921545,8571.47462433637,435573807.27257913,0.0,0.0,2247893934.335317,2185095012.8880796,43557.380727257914
100000,Random,1,0.1,1.35,36331.51787611084,8571.47462433637,449029925.0044721,0.0,0.0,2382455111.654247,2319656190.2070093,44902.99250044721
100000,Random,1,0.1,1.4,37677.12964930012,8571.47462433637,462486042.7363649,0.0,0.0,2517016288.9731755,2454217367.525938,46248.60427363649
100000,Random,1,0.1,1.45,39022.74142248942,8571.47462433637,475942160.46825784,0.0,0.0,2651577466.2921047,2588778544.8448677,47594.216046825786
100000,Random,1,0.1,1.5,40368.353195678705,8571.47462433637,489398278.2001507,0.0,0.0,2786138643.6110334,2723339722.1637964,48939.827820015074
100000,Random,1,0.1,1.55,41713.964968868,8571.47462433637,502854395.9320437,0.0,0.0,2920699820.929963,2857900899.482726,50285.43959320437
100000,Random,1,0.1,1.6,43059.57674205729,8571.47462433637,516310513.66393656,0.0,0.0,3055260998.2488923,2992462076.801655,51631.05136639366
100000,Random,1,0.1,1.65,44405.18851524658,8571.47462433637,529766631.39582944,0.0,0.0,3189822175.567821,3127023254.1205835,52976.663139582946
100000,Random,1,0.1,1.7,45750.800288435865,8571.47462433637,543222749.1277224,0.0,0.0,3324383352.8867507,3261584431.439513,54322.274912772235
100000,Random,1,0.1,1.75,47096.41206162516,8571.47462433637,556678866.8596153,0.0,0.0,3458944530.2056794,3396145608.758442,55667.88668596153
100000,Random,1,0.1,1.8,48442.02383481445,8571.47462433637,570134984.5915082,0.0,0.0,3593505707.5246077,3530706786.0773706,57013.49845915082
100000,Random,1,0.1,1.85,49787.635608003744,8571.47462433637,583591102.3234011,0.0,0.0,3728066884.8435373,3665267963.3963003,58359.110232340114
100000,Random,1,0.1,1.9,51133.247381193025,8571.47462433637,597047220.0552939,0.0,0.0,3862628062.1624656,3799829140.715228,59704.722005529395
100000,Random,1,0.1,1.95,52478.85915438232,8571.47462433637,610503337.7871869,0.0,0.0,3997189239.4813952,3934390318.0341578,61050.33377871869
100000,Random,1,0.1,2.0,53824.47092757161,8571.47462433637,623959455.5190798,0.0,0.0,4131750416.800325,4068951495.3530874,62395.94555190798
100000,Random,1,0.1,2.05,55170.0827007609,8571.47462433637,637415573.2509726,0.0,0.0,4266311594.119252,4203512672.672015,63741.55732509727
100000,Random,1,0.1,2.1,56515.69447395019,8571.47462433637,650871690.9828656,0.0,0.0,4400872771.438182,4338073849.990944,65087.16909828656
100000,Random,1,0.1,2.15,57861.30624713947,8571.47462433637,664327808.7147584,0.0,0.0,4535433948.757111,4472635027.309874,66432.78087147584
100000,Random,1,0.1,2.2,59206.918020328776,8571.47462433637,677783926.4466515,0.0,0.0,4669995126.07604,4607196204.628803,67778.39264466515
100000,Random,1,0.1,2.25,60552.52979351806,8571.47462433637,691240044.1785442,0.0,0.0,4804556303.394969,4741757381.947731,69124.00441785442
100000,Random,1,0.1,2.3,61898.141566707345,8571.47462433637,704696161.9104372,0.0,0.0,4939117480.713899,4876318559.266661,70469.61619104372
100000,Random,1,0.1,2.35,63243.75333989664,8571.47462433637,718152279.64233,0.0,0.0,5073678658.032826,5010879736.585588,71815.22796423301
100000,Random,1,0.1,2.4,64589.36511308593,8571.47462433637,731608397.374223,0.0,0.0,5208239835.351755,5145440913.904518,73160.8397374223
100000,Random,1,0.1,2.45,65934.97688627522,8571.47462433637,745064515.106116,0.0,0.0,5342801012.670686,5280002091.223448,74506.4515106116
100000,Random,1,0.1,2.5,67280.58865946451,8571.47462433637,758520632.8380088,0.0,0.0,5477362189.9896145,5414563268.542376,75852.06328380088
100000,Random,1,0.25,0.0,0.0,8571.47462433637,214286865.60840926,1.0,0.0,-1122124556.5917914,-1184923478.0390286,8571.47462433637
100000,Random,1,0.25,0.05,1345.6117731892903,8571.47462433637,247927159.9381415,1.0,0.0,-967379202.6750231,-1030178124.1222605,9917.08639752566
100000,Random,1,0.25,0.1,2691.2235463785805,8571.47462433637,281567454.26787376,1.0,0.0,-812633848.7582546,-875432770.2054921,11262.69817071495
100000,Random,1,0.25,0.15,4036.8353195678706,8571.47462433637,315207748.597606,1.0,0.0,-657888494.8414863,-720687416.2887238,12608.30994390424
100000,Random,1,0.25,0.2,5382.447092757161,8571.47462433637,348848042.92733824,1.0,0.0,-503143140.9247181,-565942062.3719555,13953.92171709353
100000,Random,1,0.25,0.25,6728.058865946451,8571.47462433637,382488337.25707054,1.0,0.0,-348397787.00794953,-411196708.45518696,15299.533490282822
100000,Random,1,0.25,0.3,8073.670639135741,8571.47462433637,416128631.5868027,1.0,0.0,-193652433.09118146,-256451354.53841886,16645.14526347211
100000,Random,1,0.25,0.35,9419.28241232503,8571.47462433637,449768925.916535,0.8502,0.0035687527232914308,-38907079.17441289,-101706000.62165031,17990.7570366614
100000,Random,1,0.25,0.4,10764.894185514322,8571.47462433637,483409220.24626726,0.0008,0.0002827295527531567,115838274.74235518,53039353.295117766,19336.36880985069
100000,Random,1,0.25,0.45,12110.505958703612,8571.47462433637,517049514.57599956,0.0,0.0,270583628.6591242,207784707.2118868,20681.980583039982
100000,Random,1,0.25,0.5,13456.117731892902,8571.47462433637,550689808.9057318,0.0,0.0,425328982.57589227,362530061.12865484,22027.592356229274
100000,Random,1,0.25,0.55,14801.729505082194,8571.47462433637,584330103.2354641,0.0,0.0,580074336.4926608,517275415.0454234,23373.204129418562
100000,Random,1,0.25,0.6,16147.341278271482,8571.47462433637,617970397.5651963,0.0,0.0,734819690.409429,672020768.9621915,24718.81590260785
100000,Random,1,0.25,0.65,17492.953051460772,8571.47462433637,651610691.8949286,0.0,0.0,889565044.3261975,826766122.87896,26064.427675797142
100000,Random,1,0.25,0.7,18838.56482465006,8571.47462433637,685250986.2246608,0.0,0.0,1044310398.2429656,981511476.7957281,27410.03944898643
100000,Random,1,0.25,0.75,20184.176597839352,8571.47462433637,718891280.554393,0.0,0.0,1199055752.159734,1136256830.7124968,28755.651222175722
100000,Random,1,0.25,0.8,21529.788371028644,8571.47462433637,752531574.8841254,0.0,0.0,1353801106.0765028,1291002184.6292653,30101.262995365014
100000,Random,1,0.25,0.85,22875.400144217932,8571.47462433637,786171869.2138575,0.0,0.0,1508546459.9932706,1445747538.5460334,31446.874768554302
100000,Random,1,0.25,0.9,24221.011917407224,8571.47462433637,819812163.5435898,0.0,0.0,1663291813.9100394,1600492892.462802,32792.486541743594
100000,Random,1,0.25,0.95,25566.623690596512,8571.47462433637,853452457.873322,0.0,0.0,1818037167.826807,1755238246.37957,34138.09831493288
100000,Random,1,0.25,1.0,26912.235463785804,8571.47462433637,887092752.2030543,0.0,0.0,1972782521.7435758,1909983600.2963386,35483.71008812217
100000,Random,1,0.25,1.05,28257.847236975096,8571.47462433637,920733046.5327866,0.0,0.0,2127527875.6603446,2064728954.213107,36829.321861311466
100000,Random,1,0.25,1.1,29603.459010164388,8571.47462433637,954373340.862519,0.0,0.0,2282273229.577113,2219474308.129876,38174.93363450076
100000,Random,1,0.25,1.15,30949.070783353673,8571.47462433637,988013635.1922511,0.0,0.0,2437018583.4938803,2374219662.0466433,39520.54540769004
100000,Random,1,0.25,1.2,32294.682556542964,8571.47462433637,1021653929.5219835,0.0,0.0,2591763937.41065,2528965015.9634123,40866.15718087934
100000,Random,1,0.25,1.25,33640.294329732256,8571.47462433637,1055294223.8517157,0.0,0.0,2746509291.327419,2683710369.8801813,42211.768954068626
100000,Random,1,0.25,1.3,34985.906102921545,8571.47462433637,1088934518.1814477,0.0,0.0,2901254645.244186,2838455723.7969484,43557.380727257914
100000,Random,1,0.25,1.35,36331.51787611084,8571.47462433637,1122574812.5111802,0.0,0.0,3055999999.1609545,2993201077.7137175,44902.99250044721
100000,Random,1,0.25,1.4,37677.12964930012,8571.47462433637,1156215106.8409123,0.0,0.0,3210745353.0777225,3147946431.6304855,46248.60427363649
100000,Random,1,0.25,1.45,39022.74142248942,8571.47462433637,1189855401.1706448,0.0,0.0,3365490706.994492,3302691785.5472546,47594.216046825786
100000,Random,1,0.25,1.5,40368.353195678705,8571.47462433637,1223495695.500377,0.0,0.0,3520236060.91126,3457437139.4640226,48939.827820015074
100000,Random,1,0.25,1.55,41713.964968868,8571.47462433637,1257135989.8301094,0.0,0.0,3674981414.8280287,3612182493.3807917,50285.43959320437
100000,Random,1,0.25,1.6,43059.57674205729,8571.47462433637,1290776284.1598415,0.0,0.0,3829726768.7447968,3766927847.2975597,51631.05136639366
100000,Random,1,0.25,1.65,44405.18851524658,8571.47462433637,1324416578.4895737,0.0,0.0,3984472122.661566,3921673201.214328,52976.663139582946
100000,Random,1,0.25,1.7,45750.800288435865,8571.47462433637,1358056872.819306,0.0,0.0,4139217476.5783334,4076418555.131096,54322.274912772235
100000,Random,1,0.25,1.75,47096.41206162516,8571.47462433637,1391697167.1490383,0.0,0.0,4293962830.4951024,4231163909.047865,55667.88668596153
100000,Random,1,0.25,1.8,48442.02383481445,8571.47462433637,1425337461.4787705,0.0,0.0,4448708184.41187,4385909262.964632,57013.49845915082
100000,Random,1,0.25,1.85,49787.635608003744,8571.47462433637,1458977755.808503,0.0,0.0,4603453538.328639,4540654616.881401,58359.110232340114
100000,Random,1,0.25,1.9,51133.247381193025,8571.47462433637,1492618050.1382349,0.0,0.0,4758198892.245406,4695399970.798168,59704.722005529395
100000,Random,1,0.25,1.95,52478.85915438232,8571.47462433637,1526258344.4679673,0.0,0.0,4912944246.162175,4850145324.714937,61050.33377871869
100000,Random,1,0.25,2.0,53824.47092757161,8571.47462433637,1559898638.7976995,0.0,0.0,5067689600.078944,5004890678.631706,62395.94555190798
100000,Random,1,0.25,2.05,55170.0827007609,8571.47462433637,1593538933.1274316,0.0,0.0,5222434953.995711,5159636032.548473,63741.55732509727
100000,Random,1,0.25,2.1,56515.69447395019,8571.47462433637,1627179227.457164,0.0,0.0,5377180307.912481,5314381386.465242,65087.16909828656
100000,Random,1,0.25,2.15,57861.30624713947,8571.47462433637,1660819521.786896,0.0,0.0,5531925661.829247,5469126740.3820095,66432.78087147584
100000,Random,1,0.25,2.2,59206.918020328776,8571.47462433637,1694459816.1166286,0.0,0.0,5686671015.746017,5623872094.29878,67778.39264466515
100000,Random,1,0.25,2.25,60552.52979351806,8571.47462433637,1728100110.4463606,0.0,0.0,5841416369.662785,5778617448.215548,69124.00441785442
100000,Random,1,0.25,2.3,61898.141566707345,8571.47462433637,1761740404.776093,0.0,0.0,5996161723.579554,5933362802.132317,70469.61619104372
100000,Random,1,0.25,2.35,63243.75333989664,8571.47462433637,1795380699.1058252,0.0,0.0,6150907077.496322,6088108156.049084,71815.22796423301
100000,Random,1,0.25,2.4,64589.36511308593,8571.47462433637,1829020993.4355574,0.0,0.0,6305652431.41309,6242853509.965853,73160.8397374223
100000,Random,1,0.25,2.45,65934.97688627522,8571.47462433637,1862661287.76529,0.0,0.0,6460397785.32986,6397598863.882622,74506.4515106116
100000,Random,1,0.25,2.5,67280.58865946451,8571.47462433637,1896301582.095022,0.0,0.0,6615143139.246627,6552344217.799389,75852.06328380088
100000,Random,1,0.5,0.0,0.0,8571.47462433637,428573731.2168185,1.0,0.0,-907837690.983382,-970636612.4306196,8571.47462433637
100000,Random,1,0.5,0.05,1345.6117731892903,8571.47462433637,495854319.876283,1.0,0.0,-719452042.7368816,-782250964.1841191,9917.08639752566
100000,Random,1,0.5,0.1,2691.2235463785805,8571.47462433637,563134908.5357475,1.0,0.0,-531066394.49038094,-593865315.9376184,11262.69817071495
